NOMFASE;NUMRODADA;NOMSELECAO;NOMJOGADOR;NOMPOSICAO;NUMCAMISA;INDTITULARIDADE
FASE DE GRUPO;3ª RODADA;CROÁCIA;STANISIC;LAD;2;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;BARISIC;LAE;3;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;ERLIC;ZAD;5;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;VIDA;ZAD;21;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;SUTALO;ZAD;24;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;SUCIC;VOL;25;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;JAKIC;VOL;26;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;PETKOVIC;ATA;16;RESERVA
FASE DE GRUPO;3ª RODADA;CROÁCIA;BUDIMIR;ATA;17;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;COURTOIS;GOL;1;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;DENDONCKER;ZAD;19;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;ALDERWEIRELD;ZAG;2;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;VERTONGHEN;ZAE;5;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;CASTAGNE;LAD;21;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;TIELEMANS;VOL;8;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;ONANA;VOL;18;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;WITSEL;VOL;6;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;DE BRUYNE;MEC;7;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;EDEN HAZARD;MEC;10;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;TROSSARD;MEC;17;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;CARRASCO;LAE;11;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;MEUNIER;LAD;15;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;BATSHUAYI;ATA;23;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;OPENDA;ATA;24;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;MIGNOLET;GOL;12;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;CASTEELS;GOL;13;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;FAES;ZAD;4;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;DEBAST;ZAD;26;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;THEATE;ZAE;3;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;THORGAN HAZARD;MEC;16;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;VANAKEN;MEC;20;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;DE KETELAERE;MEC;22;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;MERTENS;ATA;14;TITULAR
FASE DE GRUPO;3ª RODADA;BÉLGICA;DOKU;ATA;25;RESERVA
FASE DE GRUPO;3ª RODADA;BÉLGICA;LUKAKU;ATA;9;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;BONO;GOL;1;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;HAKIMI;LAD;2;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;AGUERD;ZAD;5;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;SAÏSS;ZAE;6;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;MAZRAOUI;LAE;3;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;ATTIAT-ALLAH;LAE;25;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;AMRABAT;VOL;4;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;OUNAHI;VOL;8;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;SABIRI;MEC;11;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;AMALLAH;MEC;15;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;ZIYECH;MEC;7;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;BOUFAL;MEC;17;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;EZ ABDE;ATA;16;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;EN-NESYRI;ATA;19;TITULAR
FASE DE GRUPO;3ª RODADA;MORROCOS;HAMDALLAH;ATA;9;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;MUNIR;GOL;12;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;TAGNAOUTI;GOL;22;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;EL YAMIQ;ZAD;18;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;DARI;ZAD;20;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;BENOUN;ZAD;24;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;JABRANE;VOL;26;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;CHAIR;MEC;13;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;EL KHANNOUSS;MEC;23;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;ZAROURY;ATA;10;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;ABOUKHLAL;ATA;14;RESERVA
FASE DE GRUPO;3ª RODADA;MORROCOS;CHEDDIRA;ATA;21;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;BORJAN;GOL;18;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;JOHNSTON;ZAD;2;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;STEVEN VITÓRIA;ZAG;5;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;MILLER;ZAE;4;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;LARYEA;LAD;22;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;ADEKUGBE;LAE;3;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;HUTCHINSON;VOL;13;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;KONÉ;VOL;15;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;EUSTÁQUIO;VOL;7;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;OSORIO;VOL;21;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;HOILETT;MEC;10;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;LARIN;ATA;17;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;BUCHANAN;MEC;11;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;MILLAR;ATA;23;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;DAVIES;LAE;19;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;JONATHAN DAVID;ATA;20;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;ST. CLAIR;GOL;1;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;PANTEMIS;GOL;16;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;CORNELIUS;ZAD;25;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;WATERMAN;ZAD;26;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;PIETTE;VOL;6;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;FRASER;VOL;8;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;KAYE;VOL;14;TITULAR
FASE DE GRUPO;3ª RODADA;CANADA;WOTHERSPOON;MEC;24;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;CAVALLINI;ATA;9;RESERVA
FASE DE GRUPO;3ª RODADA;CANADA;UGBO;ATA;12;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;SOMMER;GOL;1;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;WIDMER;LAD;3;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;ELVEDI;ZAD;4;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;AKANJI;ZAE;5;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;RICARDO RODRÍGUEZ;ZAE;13;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;CÖMERT;ZAD;18;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;FREULER;VOL;8;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;XHAKA;VOL;10;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;SOW;VOL;15;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;FREI;VOL;20;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;SHAQIRI;MEC;23;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;OKAFOR;ATA;19;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;VARGAS;ATA;17;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;RIEDER;VOL;25;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;EMBOLO;ATA;7;TITULAR
FASE DE GRUPO;1ª RODADA;SUIÇA;SEFEROVIC;ATA;9;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;OMLIN;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;KOBEL;GOL;21;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;KÖHN;GOL;24;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;SCHÄR;ZAD;22;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;EDIMILSON FERNANDES;VOL;2;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;ZAKARIA;VOL;6;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;AEBISCHER;VOL;14;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;JASHARI;VOL;26;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;FASSNACHT;MEC;16;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;ONANA;GOL;23;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;FAI;LAD;19;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;CASTELLETTO;ZAD;21;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;N´KOULOU;ZAE;3;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;TOLO;LAE;25;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;OUM GOUET;VOL;14;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;ANGUISSA;VOL;8;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;HONGLA;VOL;18;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;ONDOUA;VOL;5;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;MBEUMO;ATA;20;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;NGAMALEU;MEC;6;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;TOKO EKAMBI;ATA;12;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;N´KOUDOU;ATA;7;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;CHOUPO-MOTING;ATA;13;TITULAR
FASE DE GRUPO;1ª RODADA;CAMARÕES;ABOUBAKAR;ATA;10;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;NGAPANDOUETNBU;GOL;1;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;EPASSY;GOL;16;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;MBAIZO;LAD;17;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;EBOSSE;LAE;24;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;WOOH;ZAD;4;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;KUNDE;VOL;15;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;NTCHAM;VOL;22;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;MBEKELI;ATA;2;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;NSAME;ATA;9;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;BASSOGOG;ATA;11;RESERVA
FASE DE GRUPO;1ª RODADA;CAMARÕES;MAROU;ATA;26;RESERVA
FASE DE GRUPO;1ª RODADA;SUIÇA;STEFFEN;MEC;11;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;ALISSON;GOL;1;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;DANILO;LAD;2;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;MARQUINHOS;ZAD;4;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;THIAGO SILVA;ZAE;3;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;ALEX SANDRO;LAE;6;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;CASEMIRO;VOL;5;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;LUCAS PAQUETÁ;VOL;7;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;FRED;VOL;8;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;NEYMAR;MEC;10;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;ANTONY;ATA;19;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;RAPHINHA;ATA;11;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;GABRIEL MARTINELLI;ATA;26;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;RICHARLISON;ATA;9;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;GABRIEL JESUS;ATA;18;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;VINI JR.;ATA;20;TITULAR
FASE DE GRUPO;1ª RODADA;BRASIL;RODRYGO;ATA;21;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;WEVERTON;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;EDERSON;GOL;23;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;DANIEL ALVES;LAD;13;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;ÉDER MILITÃO;ZAD;14;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;BREMER;ZAD;24;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;ALEX TELLES;LAE;16;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;FABINHO;VOL;15;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;BRUNO GUIMARÃES;VOL;17;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;EVERTON RIBEIRO;MEC;22;RESERVA
FASE DE GRUPO;1ª RODADA;BRASIL;PEDRO;ATA;25;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;VANJA MILINKOVIC-SAVIC;GOL;23;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;MILENKOVIC;ZAD;4;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;VELJKOVIC;ZAG;5;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;PAVLOVIC;ZAE;2;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;GUDELJ;VOL;8;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;ILIC;VOL;24;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;LUKIC;VOL;16;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;LAZOVIC;MEC;22;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;SERGEJ MILINKOVIC-SAVIC;MEC;20;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;ZIVKOVIC;MEC;14;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;RADONJIC;MEC;7;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;MLADENOVIC;MEC;25;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;VLAHOVIC;ATA;18;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;TADIC;ATA;10;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;ALEKSANDAR MITROVIC;ATA;9;TITULAR
FASE DE GRUPO;1ª RODADA;SÉRVIA;MAKSIMOVIC;VOL;6;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;DMITROVIC;GOL;1;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;RAJKOVIC;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;ERAKOVIC;ZAD;3;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;STEFAN MITROVIC;ZAD;13;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;BABIC;ZAE;15;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;RACIC;VOL;19;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;GRUJIC;VOL;26;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;KOSTIC;MEC;17;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;DJURICIC;MEC;21;RESERVA
FASE DE GRUPO;1ª RODADA;SÉRVIA;JOVIC;ATA;11;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;ONANA;GOL;23;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;FAI;LAD;19;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;CASTELLETTO;ZAD;21;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;N´KOULOU;ZAE;3;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;TOLO;LAE;25;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;OUM GOUET;VOL;14;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;ANGUISSA;VOL;8;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;HONGLA;VOL;18;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;ONDOUA;VOL;5;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;MBEUMO;ATA;20;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;NGAMALEU;MEC;6;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;TOKO EKAMBI;ATA;12;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;N´KOUDOU;ATA;7;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;CHOUPO-MOTING;ATA;13;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;ABOUBAKAR;ATA;10;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;NGAPANDOUETNBU;GOL;1;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;EPASSY;GOL;16;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;MBAIZO;LAD;17;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;EBOSSE;LAE;24;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;WOOH;ZAD;4;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;KUNDE;VOL;15;TITULAR
FASE DE GRUPO;2ª RODADA;CAMARÕES;NTCHAM;VOL;22;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;MBEKELI;ATA;2;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;NSAME;ATA;9;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;BASSOGOG;ATA;11;RESERVA
FASE DE GRUPO;2ª RODADA;CAMARÕES;MAROU;ATA;26;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;VANJA MILINKOVIC-SAVIC;GOL;23;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;MILENKOVIC;ZAD;4;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;VELJKOVIC;ZAG;5;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;PAVLOVIC;ZAE;2;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;GUDELJ;VOL;8;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;ILIC;VOL;24;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;LUKIC;VOL;16;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;LAZOVIC;MEC;22;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;SERGEJ MILINKOVIC-SAVIC;MEC;20;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;ZIVKOVIC;MEC;14;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;RADONJIC;MEC;7;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;MLADENOVIC;MEC;25;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;VLAHOVIC;ATA;18;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;TADIC;ATA;10;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;ALEKSANDAR MITROVIC;ATA;9;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;MAKSIMOVIC;VOL;6;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;DMITROVIC;GOL;1;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;RAJKOVIC;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;ERAKOVIC;ZAD;3;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;STEFAN MITROVIC;ZAD;13;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;BABIC;ZAE;15;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;RACIC;VOL;19;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;GRUJIC;VOL;26;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;KOSTIC;MEC;17;TITULAR
FASE DE GRUPO;2ª RODADA;SÉRVIA;DJURICIC;MEC;21;RESERVA
FASE DE GRUPO;2ª RODADA;SÉRVIA;JOVIC;ATA;11;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;SOMMER;GOL;1;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;WIDMER;LAD;3;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;ELVEDI;ZAD;4;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;AKANJI;ZAE;5;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;RICARDO RODRÍGUEZ;ZAE;13;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;CÖMERT;ZAD;18;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;FREULER;VOL;8;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;XHAKA;VOL;10;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;SOW;VOL;15;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;FREI;VOL;20;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;SHAQIRI;MEC;23;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;OKAFOR;ATA;19;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;VARGAS;ATA;17;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;RIEDER;VOL;25;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;EMBOLO;ATA;7;TITULAR
FASE DE GRUPO;2ª RODADA;SUIÇA;SEFEROVIC;ATA;9;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;OMLIN;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;KOBEL;GOL;21;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;KÖHN;GOL;24;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;SCHÄR;ZAD;22;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;EDIMILSON FERNANDES;VOL;2;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;ZAKARIA;VOL;6;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;AEBISCHER;VOL;14;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;JASHARI;VOL;26;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;FASSNACHT;MEC;16;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;ALISSON;GOL;1;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;DANILO;LAD;2;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;MARQUINHOS;ZAD;4;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;THIAGO SILVA;ZAE;3;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;ALEX SANDRO;LAE;6;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;CASEMIRO;VOL;5;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;LUCAS PAQUETÁ;VOL;7;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;FRED;VOL;8;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;NEYMAR;MEC;10;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;ANTONY;ATA;19;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;RAPHINHA;ATA;11;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;GABRIEL MARTINELLI;ATA;26;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;RICHARLISON;ATA;9;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;GABRIEL JESUS;ATA;18;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;VINI JR.;ATA;20;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;RODRYGO;ATA;21;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;WEVERTON;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;EDERSON;GOL;23;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;DANIEL ALVES;LAD;13;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;ÉDER MILITÃO;ZAD;14;TITULAR
FASE DE GRUPO;2ª RODADA;BRASIL;BREMER;ZAD;24;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;ALEX TELLES;LAE;16;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;FABINHO;VOL;15;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;BRUNO GUIMARÃES;VOL;17;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;EVERTON RIBEIRO;MEC;22;RESERVA
FASE DE GRUPO;2ª RODADA;BRASIL;PEDRO;ATA;25;RESERVA
FASE DE GRUPO;2ª RODADA;SUIÇA;STEFFEN;MEC;11;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;ROCHET;GOL;23;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;MARTÍN CÁCERES;LAD;22;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;GODÍN;ZAD;3;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;JOSÉ GIMÉNEZ;ZAE;2;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;MATHÍAS OLIVERA;LAE;16;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;VIÑA;LAE;17;RESERVA
